test,test ejection will commence in 599.05979180336 : Time = 2025-02-28T13:38:36.823298,2025-02-28T13:38:36.823308
test,test ejection will commence in 598.9942452907562 : Time = 2025-02-28T13:38:36.888844,2025-02-28T13:38:36.888852
test,test ejection will commence in 598.9268701076508 : Time = 2025-02-28T13:38:36.956219,2025-02-28T13:38:36.956227
test,test ejection will commence in 598.8591423034668 : Time = 2025-02-28T13:38:37.023949,2025-02-28T13:38:37.023965
test,test ejection will commence in 598.7922496795654 : Time = 2025-02-28T13:38:37.090839,2025-02-28T13:38:37.090848
test,test ejection will commence in 598.7251434326172 : Time = 2025-02-28T13:38:37.157946,2025-02-28T13:38:37.157955
test,test ejection will commence in 598.658097743988 : Time = 2025-02-28T13:38:37.224991,2025-02-28T13:38:37.224998
test,test ejection will commence in 598.5905466079712 : Time = 2025-02-28T13:38:37.292542,2025-02-28T13:38:37.292549
test,test ejection will commence in 598.5228118896484 : Time = 2025-02-28T13:38:37.360277,2025-02-28T13:38:37.360285
test,test ejection will commence in 598.457444190979 : Time = 2025-02-28T13:38:37.425645,2025-02-28T13:38:37.425652
test,test ejection will commence in 598.3897364139557 : Time = 2025-02-28T13:38:37.493353,2025-02-28T13:38:37.493362
test,test ejection will commence in 598.3228299617767 : Time = 2025-02-28T13:38:37.560259,2025-02-28T13:38:37.560268
test,test ejection will commence in 598.2579839229584 : Time = 2025-02-28T13:38:37.625105,2025-02-28T13:38:37.625113
test,test ejection will commence in 598.1910316944122 : Time = 2025-02-28T13:38:37.692057,2025-02-28T13:38:37.692064
test,test ejection will commence in 598.1247200965881 : Time = 2025-02-28T13:38:37.758369,2025-02-28T13:38:37.758376
test,test ejection will commence in 598.0599679946899 : Time = 2025-02-28T13:38:37.823121,2025-02-28T13:38:37.823130
test,test ejection will commence in 597.9941694736481 : Time = 2025-02-28T13:38:37.888919,2025-02-28T13:38:37.888926
test,test ejection will commence in 597.9286043643951 : Time = 2025-02-28T13:38:37.954485,2025-02-28T13:38:37.954493
test,test ejection will commence in 597.8613064289093 : Time = 2025-02-28T13:38:38.021783,2025-02-28T13:38:38.021790
test,test ejection will commence in 597.7932233810425 : Time = 2025-02-28T13:38:38.089866,2025-02-28T13:38:38.089874
test,test ejection will commence in 597.7276136875153 : Time = 2025-02-28T13:38:38.155476,2025-02-28T13:38:38.155485
test,test ejection will commence in 597.6609926223755 : Time = 2025-02-28T13:38:38.222097,2025-02-28T13:38:38.222105
test,test ejection will commence in 597.5951402187347 : Time = 2025-02-28T13:38:38.287949,2025-02-28T13:38:38.287956
test,test ejection will commence in 597.5299289226532 : Time = 2025-02-28T13:38:38.353160,2025-02-28T13:38:38.353168
test,test ejection will commence in 597.4659252166748 : Time = 2025-02-28T13:38:38.417164,2025-02-28T13:38:38.417172
test,test ejection will commence in 597.3969571590424 : Time = 2025-02-28T13:38:38.486132,2025-02-28T13:38:38.486141
test,test ejection will commence in 597.3290069103241 : Time = 2025-02-28T13:38:38.554082,2025-02-28T13:38:38.554091
test,test ejection will commence in 597.2638728618622 : Time = 2025-02-28T13:38:38.619216,2025-02-28T13:38:38.619224
test,test ejection will commence in 597.198258638382 : Time = 2025-02-28T13:38:38.684830,2025-02-28T13:38:38.684838
test,test ejection will commence in 597.1319832801819 : Time = 2025-02-28T13:38:38.751106,2025-02-28T13:38:38.751114
test,test ejection will commence in 597.0658421516418 : Time = 2025-02-28T13:38:38.817247,2025-02-28T13:38:38.817255
test,test ejection will commence in 597.0008833408356 : Time = 2025-02-28T13:38:38.882205,2025-02-28T13:38:38.882213
test,test ejection will commence in 596.9353749752045 : Time = 2025-02-28T13:38:38.947714,2025-02-28T13:38:38.947721
